Código Departamento|Departamento|Código Entidad|Entidad|Dimensión|Subcategoría|Indicador|Dato Numérico|Dato Cualitativo|Año|Mes|Fuente|Unidad de Medida
70|Sucre|70000|Sucre|Pobreza|Indicadores de pobreza|Incidencia de la pobreza monetaria|64,00||2004|12|DANE|Porcentaje (el valor está multiplicado por 100)
70|Sucre|70001|Sincelejo|Pobreza|Indicadores de pobreza|Incidencia de la pobreza monetaria|||2004|12|DANE|Porcentaje (el valor está multiplicado por 100)
73|Tolima|73000|Tolima|Pobreza|Indicadores de pobreza|Incidencia de la pobreza monetaria|55,80||2004|12|DANE|Porcentaje (el valor está multiplicado por 100)
73|Tolima|73001|Ibagué|Pobreza|Indicadores de pobreza|Incidencia de la pobreza monetaria|42,70||2004|12|DANE|Porcentaje (el valor está multiplicado por 100)
76|Valle del Cauca|76001|Cali|Pobreza|Indicadores de pobreza|Incidencia de la pobreza monetaria|31,80||2004|12|DANE|Porcentaje (el valor está multiplicado por 100)
76|Valle del Cauca|76000|Valle del Cauca|Pobreza|Indicadores de pobreza|Incidencia de la pobreza monetaria|38,00||2004|12|DANE|Porcentaje (el valor está multiplicado por 100)
81|Arauca|81001|Arauca|Pobreza|Indicadores de pobreza|Incidencia de la pobreza monetaria|||2004|12|DANE|Porcentaje (el valor está multiplicado por 100)
81|Arauca|81000|Arauca|Pobreza|Indicadores de pobreza|Incidencia de la pobreza monetaria|||2004|12|DANE|Porcentaje (el valor está multiplicado por 100)
85|Casanare|85000|Casanare|Pobreza|Indicadores de pobreza|Incidencia de la pobreza monetaria|||2004|12|DANE|Porcentaje (el valor está multiplicado por 100)
85|Casanare|85001|Yopal|Pobreza|Indicadores de pobreza|Incidencia de la pobreza monetaria|||2004|12|DANE|Porcentaje (el valor está multiplicado por 100)
86|Putumayo|86000|Putumayo|Pobreza|Indicadores de pobreza|Incidencia de la pobreza monetaria|||2004|12|DANE|Porcentaje (el valor está multiplicado por 100)
86|Putumayo|86001|Mocoa|Pobreza|Indicadores de pobreza|Incidencia de la pobreza monetaria|||2004|12|DANE|Porcentaje (el valor está multiplicado por 100)
88|San Andrés y Providencia|88000|San Andrés y Providencia|Pobreza|Indicadores de pobreza|Incidencia de la pobreza monetaria|||2004|12|DANE|Porcentaje (el valor está multiplicado por 100)
91|Amazonas|91001|Leticia|Pobreza|Indicadores de pobreza|Incidencia de la pobreza monetaria|||2004|12|DANE|Porcentaje (el valor está multiplicado por 100)
91|Amazonas|91000|Amazonas|Pobreza|Indicadores de pobreza|Incidencia de la pobreza monetaria|||2004|12|DANE|Porcentaje (el valor está multiplicado por 100)
94|Guainía|94001|Inírida|Pobreza|Indicadores de pobreza|Incidencia de la pobreza monetaria|||2004|12|DANE|Porcentaje (el valor está multiplicado por 100)
94|Guainía|94000|Guainía|Pobreza|Indicadores de pobreza|Incidencia de la pobreza monetaria|||2004|12|DANE|Porcentaje (el valor está multiplicado por 100)
95|Guaviare|95000|Guaviare|Pobreza|Indicadores de pobreza|Incidencia de la pobreza monetaria|||2004|12|DANE|Porcentaje (el valor está multiplicado por 100)
95|Guaviare|95001|San José del Guaviare|Pobreza|Indicadores de pobreza|Incidencia de la pobreza monetaria|||2004|12|DANE|Porcentaje (el valor está multiplicado por 100)
97|Vaupés|97000|Vaupés|Pobreza|Indicadores de pobreza|Incidencia de la pobreza monetaria|||2004|12|DANE|Porcentaje (el valor está multiplicado por 100)
97|Vaupés|97001|Mitú|Pobreza|Indicadores de pobreza|Incidencia de la pobreza monetaria|||2004|12|DANE|Porcentaje (el valor está multiplicado por 100)
99|Vichada|99001|Puerto Carreño|Pobreza|Indicadores de pobreza|Incidencia de la pobreza monetaria|||2004|12|DANE|Porcentaje (el valor está multiplicado por 100)
99|Vichada|99000|Vichada|Pobreza|Indicadores de pobreza|Incidencia de la pobreza monetaria|||2004|12|DANE|Porcentaje (el valor está multiplicado por 100)
99|Vichada|99000|Vichada|Pobreza|Indicadores de pobreza|Incidencia de la pobreza monetaria|||2005|12|DANE|Porcentaje (el valor está multiplicado por 100)
99|Vichada|99001|Puerto Carreño|Pobreza|Indicadores de pobreza|Incidencia de la pobreza monetaria|||2005|12|DANE|Porcentaje (el valor está multiplicado por 100)
97|Vaupés|97001|Mitú|Pobreza|Indicadores de pobreza|Incidencia de la pobreza monetaria|||2005|12|DANE|Porcentaje (el valor está multiplicado por 100)
97|Vaupés|97000|Vaupés|Pobreza|Indicadores de pobreza|Incidencia de la pobreza monetaria|||2005|12|DANE|Porcentaje (el valor está multiplicado por 100)
95|Guaviare|95001|San José del Guaviare|Pobreza|Indicadores de pobreza|Incidencia de la pobreza monetaria|||2005|12|DANE|Porcentaje (el valor está multiplicado por 100)
95|Guaviare|95000|Guaviare|Pobreza|Indicadores de pobreza|Incidencia de la pobreza monetaria|||2005|12|DANE|Porcentaje (el valor está multiplicado por 100)
94|Guainía|94000|Guainía|Pobreza|Indicadores de pobreza|Incidencia de la pobreza monetaria|||2005|12|DANE|Porcentaje (el valor está multiplicado por 100)
94|Guainía|94001|Inírida|Pobreza|Indicadores de pobreza|Incidencia de la pobreza monetaria|||2005|12|DANE|Porcentaje (el valor está multiplicado por 100)
91|Amazonas|91000|Amazonas|Pobreza|Indicadores de pobreza|Incidencia de la pobreza monetaria|||2005|12|DANE|Porcentaje (el valor está multiplicado por 100)
91|Amazonas|91001|Leticia|Pobreza|Indicadores de pobreza|Incidencia de la pobreza monetaria|||2005|12|DANE|Porcentaje (el valor está multiplicado por 100)
88|San Andrés y Providencia|88000|San Andrés y Providencia|Pobreza|Indicadores de pobreza|Incidencia de la pobreza monetaria|||2005|12|DANE|Porcentaje (el valor está multiplicado por 100)
86|Putumayo|86001|Mocoa|Pobreza|Indicadores de pobreza|Incidencia de la pobreza monetaria|||2005|12|DANE|Porcentaje (el valor está multiplicado por 100)
86|Putumayo|86000|Putumayo|Pobreza|Indicadores de pobreza|Incidencia de la pobreza monetaria|||2005|12|DANE|Porcentaje (el valor está multiplicado por 100)
85|Casanare|85001|Yopal|Pobreza|Indicadores de pobreza|Incidencia de la pobreza monetaria|||2005|12|DANE|Porcentaje (el valor está multiplicado por 100)
85|Casanare|85000|Casanare|Pobreza|Indicadores de pobreza|Incidencia de la pobreza monetaria|||2005|12|DANE|Porcentaje (el valor está multiplicado por 100)
81|Arauca|81000|Arauca|Pobreza|Indicadores de pobreza|Incidencia de la pobreza monetaria|||2005|12|DANE|Porcentaje (el valor está multiplicado por 100)
81|Arauca|81001|Arauca|Pobreza|Indicadores de pobreza|Incidencia de la pobreza monetaria|||2005|12|DANE|Porcentaje (el valor está multiplicado por 100)
76|Valle del Cauca|76000|Valle del Cauca|Pobreza|Indicadores de pobreza|Incidencia de la pobreza monetaria|36,60||2005|12|DANE|Porcentaje (el valor está multiplicado por 100)
76|Valle del Cauca|76001|Cali|Pobreza|Indicadores de pobreza|Incidencia de la pobreza monetaria|30,10||2005|12|DANE|Porcentaje (el valor está multiplicado por 100)
73|Tolima|73001|Ibagué|Pobreza|Indicadores de pobreza|Incidencia de la pobreza monetaria|39,40||2005|12|DANE|Porcentaje (el valor está multiplicado por 100)
73|Tolima|73000|Tolima|Pobreza|Indicadores de pobreza|Incidencia de la pobreza monetaria|50,70||2005|12|DANE|Porcentaje (el valor está multiplicado por 100)
70|Sucre|70001|Sincelejo|Pobreza|Indicadores de pobreza|Incidencia de la pobreza monetaria|||2005|12|DANE|Porcentaje (el valor está multiplicado por 100)
70|Sucre|70000|Sucre|Pobreza|Indicadores de pobreza|Incidencia de la pobreza monetaria|63,80||2005|12|DANE|Porcentaje (el valor está multiplicado por 100)
68|Santander|68000|Santander|Pobreza|Indicadores de pobreza|Incidencia de la pobreza monetaria|41,40||2005|12|DANE|Porcentaje (el valor está multiplicado por 100)
68|Santander|68001|Bucaramanga|Pobreza|Indicadores de pobreza|Incidencia de la pobreza monetaria|31,00||2005|12|DANE|Porcentaje (el valor está multiplicado por 100)
66|Risaralda|66000|Risaralda|Pobreza|Indicadores de pobreza|Incidencia de la pobreza monetaria|35,50||2005|12|DANE|Porcentaje (el valor está multiplicado por 100)
66|Risaralda|66001|Pereira|Pobreza|Indicadores de pobreza|Incidencia de la pobreza monetaria|28,70||2005|12|DANE|Porcentaje (el valor está multiplicado por 100)
63|Quindío|63001|Armenia|Pobreza|Indicadores de pobreza|Incidencia de la pobreza monetaria|||2005|12|DANE|Porcentaje (el valor está multiplicado por 100)
63|Quindío|63000|Quindío|Pobreza|Indicadores de pobreza|Incidencia de la pobreza monetaria|45,60||2005|12|DANE|Porcentaje (el valor está multiplicado por 100)
54|Norte de Santander|54000|Norte de Santander|Pobreza|Indicadores de pobreza|Incidencia de la pobreza monetaria|59,40||2005|12|DANE|Porcentaje (el valor está multiplicado por 100)
54|Norte de Santander|54001|Cúcuta|Pobreza|Indicadores de pobreza|Incidencia de la pobreza monetaria|55,20||2005|12|DANE|Porcentaje (el valor está multiplicado por 100)
52|Nariño|52001|Pasto|Pobreza|Indicadores de pobreza|Incidencia de la pobreza monetaria|45,60||2005|12|DANE|Porcentaje (el valor está multiplicado por 100)
52|Nariño|52000|Nariño|Pobreza|Indicadores de pobreza|Incidencia de la pobreza monetaria|58,70||2005|12|DANE|Porcentaje (el valor está multiplicado por 100)
50|Meta|50001|Villavicencio|Pobreza|Indicadores de pobreza|Incidencia de la pobreza monetaria|34,80||2005|12|DANE|Porcentaje (el valor está multiplicado por 100)
50|Meta|50000|Meta|Pobreza|Indicadores de pobreza|Incidencia de la pobreza monetaria|38,30||2005|12|DANE|Porcentaje (el valor está multiplicado por 100)
47|Magdalena|47001|Santa Marta|Pobreza|Indicadores de pobreza|Incidencia de la pobreza monetaria|||2005|12|DANE|Porcentaje (el valor está multiplicado por 100)
47|Magdalena|47000|Magdalena|Pobreza|Indicadores de pobreza|Incidencia de la pobreza monetaria|57,50||2005|12|DANE|Porcentaje (el valor está multiplicado por 100)
44|La Guajira|44000|La Guajira|Pobreza|Indicadores de pobreza|Incidencia de la pobreza monetaria|57,80||2005|12|DANE|Porcentaje (el valor está multiplicado por 100)
44|La Guajira|44001|Riohacha|Pobreza|Indicadores de pobreza|Incidencia de la pobreza monetaria|||2005|12|DANE|Porcentaje (el valor está multiplicado por 100)
41|Huila|41001|Neiva|Pobreza|Indicadores de pobreza|Incidencia de la pobreza monetaria|||2005|12|DANE|Porcentaje (el valor está multiplicado por 100)
41|Huila|41000|Huila|Pobreza|Indicadores de pobreza|Incidencia de la pobreza monetaria|56,10||2005|12|DANE|Porcentaje (el valor está multiplicado por 100)
27|Chocó|27000|Chocó|Pobreza|Indicadores de pobreza|Incidencia de la pobreza monetaria|74,70||2005|12|DANE|Porcentaje (el valor está multiplicado por 100)
27|Chocó|27001|Quibdó|Pobreza|Indicadores de pobreza|Incidencia de la pobreza monetaria|||2005|12|DANE|Porcentaje (el valor está multiplicado por 100)
25|Cundinamarca|25000|Cundinamarca|Pobreza|Indicadores de pobreza|Incidencia de la pobreza monetaria|44,60||2005|12|DANE|Porcentaje (el valor está multiplicado por 100)
23|Córdoba|23000|Córdoba|Pobreza|Indicadores de pobreza|Incidencia de la pobreza monetaria|63,70||2005|12|DANE|Porcentaje (el valor está multiplicado por 100)
23|Córdoba|23001|Montería|Pobreza|Indicadores de pobreza|Incidencia de la pobreza monetaria|46,70||2005|12|DANE|Porcentaje (el valor está multiplicado por 100)
20|Cesar|20001|Valledupar|Pobreza|Indicadores de pobreza|Incidencia de la pobreza monetaria|||2005|12|DANE|Porcentaje (el valor está multiplicado por 100)
20|Cesar|20000|Cesar|Pobreza|Indicadores de pobreza|Incidencia de la pobreza monetaria|56,20||2005|12|DANE|Porcentaje (el valor está multiplicado por 100)
19|Cauca|19001|Popayán|Pobreza|Indicadores de pobreza|Incidencia de la pobreza monetaria|||2005|12|DANE|Porcentaje (el valor está multiplicado por 100)
19|Cauca|19000|Cauca|Pobreza|Indicadores de pobreza|Incidencia de la pobreza monetaria|56,10||2005|12|DANE|Porcentaje (el valor está multiplicado por 100)
18|Caquetá|18000|Caquetá|Pobreza|Indicadores de pobreza|Incidencia de la pobreza monetaria|53,70||2005|12|DANE|Porcentaje (el valor está multiplicado por 100)
18|Caquetá|18001|Florencia|Pobreza|Indicadores de pobreza|Incidencia de la pobreza monetaria|||2005|12|DANE|Porcentaje (el valor está multiplicado por 100)
17|Caldas|17000|Caldas|Pobreza|Indicadores de pobreza|Incidencia de la pobreza monetaria|43,80||2005|12|DANE|Porcentaje (el valor está multiplicado por 100)
17|Caldas|17001|Manizales|Pobreza|Indicadores de pobreza|Incidencia de la pobreza monetaria|36,40||2005|12|DANE|Porcentaje (el valor está multiplicado por 100)
15|Boyacá|15000|Boyacá|Pobreza|Indicadores de pobreza|Incidencia de la pobreza monetaria|58,30||2005|12|DANE|Porcentaje (el valor está multiplicado por 100)
15|Boyacá|15001|Tunja|Pobreza|Indicadores de pobreza|Incidencia de la pobreza monetaria|||2005|12|DANE|Porcentaje (el valor está multiplicado por 100)
13|Bolívar|13001|Cartagena|Pobreza|Indicadores de pobreza|Incidencia de la pobreza monetaria|37,60||2005|12|DANE|Porcentaje (el valor está multiplicado por 100)
13|Bolívar|13000|Bolívar|Pobreza|Indicadores de pobreza|Incidencia de la pobreza monetaria|51,90||2005|12|DANE|Porcentaje (el valor está multiplicado por 100)
11|Bogotá|11001|Bogotá|Pobreza|Indicadores de pobreza|Incidencia de la pobreza monetaria|26,60||2005|12|DANE|Porcentaje (el valor está multiplicado por 100)
08|Atlántico|08001|Barranquilla|Pobreza|Indicadores de pobreza|Incidencia de la pobreza monetaria|44,10||2005|12|DANE|Porcentaje (el valor está multiplicado por 100)
08|Atlántico|08000|Atlántico|Pobreza|Indicadores de pobreza|Incidencia de la pobreza monetaria|48,80||2005|12|DANE|Porcentaje (el valor está multiplicado por 100)
05|Antioquia|05000|Antioquia|Pobreza|Indicadores de pobreza|Incidencia de la pobreza monetaria|41,80||2005|12|DANE|Porcentaje (el valor está multiplicado por 100)
05|Antioquia|05001|Medellín|Pobreza|Indicadores de pobreza|Incidencia de la pobreza monetaria|29,30||2005|12|DANE|Porcentaje (el valor está multiplicado por 100)
01|Colombia|01001|Colombia|Pobreza|Indicadores de pobreza|Incidencia de la pobreza monetaria|45,00||2005|12|DANE|Porcentaje (el valor está multiplicado por 100)
01|Colombia|01001|Colombia|Pobreza|Indicadores de pobreza|Incidencia de la pobreza monetaria|42,00||2008|12|DANE|Porcentaje (el valor está multiplicado por 100)
05|Antioquia|05001|Medellín|Pobreza|Indicadores de pobreza|Incidencia de la pobreza monetaria|25,00||2008|12|DANE|Porcentaje (el valor está multiplicado por 100)
05|Antioquia|05000|Antioquia|Pobreza|Indicadores de pobreza|Incidencia de la pobreza monetaria|38,30||2008|12|DANE|Porcentaje (el valor está multiplicado por 100)
08|Atlántico|08000|Atlántico|Pobreza|Indicadores de pobreza|Incidencia de la pobreza monetaria|48,00||2008|12|DANE|Porcentaje (el valor está multiplicado por 100)
08|Atlántico|08001|Barranquilla|Pobreza|Indicadores de pobreza|Incidencia de la pobreza monetaria|43,30||2008|12|DANE|Porcentaje (el valor está multiplicado por 100)
11|Bogotá|11001|Bogotá|Pobreza|Indicadores de pobreza|Incidencia de la pobreza monetaria|19,60||2008|12|DANE|Porcentaje (el valor está multiplicado por 100)
13|Bolívar|13000|Bolívar|Pobreza|Indicadores de pobreza|Incidencia de la pobreza monetaria|58,30||2008|12|DANE|Porcentaje (el valor está multiplicado por 100)
13|Bolívar|13001|Cartagena|Pobreza|Indicadores de pobreza|Incidencia de la pobreza monetaria|40,20||2008|12|DANE|Porcentaje (el valor está multiplicado por 100)
15|Boyacá|15001|Tunja|Pobreza|Indicadores de pobreza|Incidencia de la pobreza monetaria|||2008|12|DANE|Porcentaje (el valor está multiplicado por 100)
15|Boyacá|15000|Boyacá|Pobreza|Indicadores de pobreza|Incidencia de la pobreza monetaria|58,00||2008|12|DANE|Porcentaje (el valor está multiplicado por 100)
17|Caldas|17001|Manizales|Pobreza|Indicadores de pobreza|Incidencia de la pobreza monetaria|31,20||2008|12|DANE|Porcentaje (el valor está multiplicado por 100)
17|Caldas|17000|Caldas|Pobreza|Indicadores de pobreza|Incidencia de la pobreza monetaria|42,80||2008|12|DANE|Porcentaje (el valor está multiplicado por 100)
18|Caquetá|18001|Florencia|Pobreza|Indicadores de pobreza|Incidencia de la pobreza monetaria|||2008|12|DANE|Porcentaje (el valor está multiplicado por 100)
18|Caquetá|18000|Caquetá|Pobreza|Indicadores de pobreza|Incidencia de la pobreza monetaria|47,70||2008|12|DANE|Porcentaje (el valor está multiplicado por 100)
19|Cauca|19000|Cauca|Pobreza|Indicadores de pobreza|Incidencia de la pobreza monetaria|66,40||2008|12|DANE|Porcentaje (el valor está multiplicado por 100)
19|Cauca|19001|Popayán|Pobreza|Indicadores de pobreza|Incidencia de la pobreza monetaria|||2008|12|DANE|Porcentaje (el valor está multiplicado por 100)
20|Cesar|20000|Cesar|Pobreza|Indicadores de pobreza|Incidencia de la pobreza monetaria|63,20||2008|12|DANE|Porcentaje (el valor está multiplicado por 100)
20|Cesar|20001|Valledupar|Pobreza|Indicadores de pobreza|Incidencia de la pobreza monetaria|||2008|12|DANE|Porcentaje (el valor está multiplicado por 100)
23|Córdoba|23001|Montería|Pobreza|Indicadores de pobreza|Incidencia de la pobreza monetaria|40,60||2008|12|DANE|Porcentaje (el valor está multiplicado por 100)
23|Córdoba|23000|Córdoba|Pobreza|Indicadores de pobreza|Incidencia de la pobreza monetaria|62,00||2008|12|DANE|Porcentaje (el valor está multiplicado por 100)
25|Cundinamarca|25000|Cundinamarca|Pobreza|Indicadores de pobreza|Incidencia de la pobreza monetaria|30,80||2008|12|DANE|Porcentaje (el valor está multiplicado por 100)
27|Chocó|27001|Quibdó|Pobreza|Indicadores de pobreza|Incidencia de la pobreza monetaria|||2008|12|DANE|Porcentaje (el valor está multiplicado por 100)
27|Chocó|27000|Chocó|Pobreza|Indicadores de pobreza|Incidencia de la pobreza monetaria|73,10||2008|12|DANE|Porcentaje (el valor está multiplicado por 100)
41|Huila|41000|Huila|Pobreza|Indicadores de pobreza|Incidencia de la pobreza monetaria|58,50||2008|12|DANE|Porcentaje (el valor está multiplicado por 100)
